id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
184144,"Dupont Circle, Stunning Apt",883385,7/28/11,"Washington, District of Columbia, United States",within a day,100%,f,Dupont Circle,1,1,t,t,20009,38.91314,-77.04431,t,Apartment,Entire home/apt,1,1,1,0,Real Bed,$100.00 ,$999.00 ,"$3,990.00 ","$1,000.00 ",$100.00 ,1,$0.00 ,120,360,120,120,360,360,120,360,19 months ago,358,7,0,8/1/11,3/17/16,95,10,9,10,10,10,10,f,f,f,moderate,t,t,1,0.07
189961,Private room in Washington D.C.,916824,8/3/11,"Washington, District of Columbia, United States",N/A,N/A,f,Marshall Heights,1,1,t,t,20019,38.88359,-76.92951,t,House,Private room,2,1,1,1,Real Bed,$59.00 ,,,,,1,$0.00 ,1,730,1,1,730,730,1,730,49 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
195344,New Luxury Downtown Private Apt.,949856,8/10/11,"Washington D.C., District of Columbia, United States",within an hour,100%,f,Mount Vernon Square,1,1,t,f,20001,38.90123,-77.01752,t,Condominium,Entire home/apt,4,1.5,1,2,Real Bed,$149.00 ,"$1,350.00 ","$5,500.00 ",$200.00 ,$79.00 ,2,$15.00 ,2,730,2,2,730,730,2,730,19 months ago,256,380,41,8/28/11,1/3/20,94,9,8,9,10,10,9,f,f,f,moderate,f,t,1,3.72
196429,"Takoma Garden apt-Lush yard,pets ok",956417,8/11/11,"Washington, District of Columbia, United States",N/A,N/A,f,Takoma,1,1,t,t,20012,38.96995,-77.01984,t,Guest suite,Entire home/apt,3,1,0,2,Real Bed,$99.00 ,$525.00 ,"$1,800.00 ",$100.00 ,$60.00 ,2,$25.00 ,2,1825,2,2,1825,1825,2,1825,12 months ago,364,5,1,4/23/13,10/25/19,80,9,7,10,10,9,8,f,f,f,strict_14_with_grace_period,f,f,1,0.06
198761,Smack In The Middle of DC,970466,8/14/11,"Washington, District of Columbia, United States",within a day,100%,f,Truxton Circle,2,2,t,t,20001,38.90962,-77.01017,t,Townhouse,Private room,1,1,1,1,Real Bed,$50.00 ,$550.00 ,"$1,150.00 ","$1,000.00 ",$100.00 ,1,$0.00 ,3,250,3,3,250,250,3,250,4 weeks ago,103,37,2,8/23/11,11/23/19,97,10,9,10,10,9,9,f,f,f,moderate,f,f,1,0.36
201116,Victorian Haven - Private Basement!,983611,8/17/11,"Washington, District of Columbia, United States",within a few hours,100%,f,Takoma,1,1,t,f,20012,38.97291,-77.02063,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,$90.00 ,$560.00 ,"$1,500.00 ",,,2,$20.00 ,1,730,1,1,730,730,1,730,2 months ago,335,161,23,9/16/11,1/1/20,89,9,9,10,10,10,9,f,f,f,moderate,f,f,1,1.58
204741,Suburbia in the City--Best Value!!!,1005751,8/22/11,"Washington, District of Columbia, United States",within a few hours,100%,t,Washington Highlands,1,1,t,t,20032,38.82771,-76.99404,t,Condominium,Private room,2,1,1,1,Real Bed,$35.00 ,,,$200.00 ,$99.00 ,1,$5.00 ,28,365,28,28,365,365,28,365,6 weeks ago,58,113,6,9/16/11,11/10/19,92,9,9,9,9,8,9,f,f,f,moderate,t,t,2,1.11
205809,Modern home NW DC steps from bus,1012315,8/23/11,"Washington, District of Columbia, United States",N/A,N/A,f,Manor Park,1,1,t,t,20011,38.9581,-77.02271,t,Townhouse,Entire home/apt,6,3,3,2,Real Bed,$199.00 ,"$1,300.00 ","$5,800.00 ",$500.00 ,$99.00 ,4,$49.00 ,4,60,4,4,60,60,4,60,4 months ago,236,13,2,9/11/11,6/11/19,97,10,9,10,10,10,10,f,f,f,moderate,t,t,1,0.13
211986,xtra-large suite in Dupont-- 3 min walk to metro,767543,7/1/11,"Washington D.C., District of Columbia, United States",a few days or more,0%,f,Dupont Circle,5,5,t,t,20009,38.91362,-77.04687,f,House,Private room,3,1,1,2,Real Bed,$269.00 ,,"$3,300.00 ",,$50.00 ,2,$50.00 ,30,365,30,30,365,365,30,365,6 months ago,365,5,0,8/9/14,9/4/15,85,9,9,9,10,10,9,f,f,f,strict_14_with_grace_period,f,f,4,0.08
223203,ROOM FOR RENT IN A NICE AREA OF DC,1159505,9/14/11,"Washington, District of Columbia, United States",within an hour,100%,f,Colonial Village,4,4,t,f,20012,38.98897,-77.04529,t,House,Private room,2,1.5,1,1,Real Bed,$86.00 ,$693.00 ,"$2,900.00 ",$300.00 ,$125.00 ,1,$50.00 ,2,3365,2,2,3365,3365,2,3365,12 months ago,365,6,2,10/24/11,8/23/19,100,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,4,0.06
223922,Private  Retreat. Apartment in DC,738459,6/24/11,"Washington D.C., District of Columbia, United States",within a few hours,100%,t,Crestwood,5,5,t,t,20011,38.94363,-77.04562,t,House,Entire home/apt,4,1.5,1,1,Real Bed,$109.00 ,,"$2,090.00 ",,$25.00 ,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,yesterday,288,119,10,9/25/11,12/1/19,93,9,9,10,10,9,9,f,t,f,moderate,f,f,5,1.17
246413,Cozy Capitol Hill home Free parking near metro,814151,7/13/11,"Washington D.C., District of Columbia, United States",within an hour,100%,f,Barney Circle,1,1,t,t,20003,38.88535,-76.98183,t,Townhouse,Entire home/apt,3,1,1,1,Real Bed,$78.00 ,$536.00 ,"$2,200.00 ",$149.00 ,$25.00 ,2,$15.00 ,2,120,2,2,1125,1125,2,1125,a week ago,41,379,47,4/1/12,12/23/19,96,10,9,10,10,10,10,f,t,f,flexible,f,f,2,3.99
251611,LUXURY LIVING AT A BARGAIN,1159505,9/14/11,"Washington, District of Columbia, United States",within an hour,100%,f,Colonial Village,4,4,t,f,20012,38.9889,-77.0455,t,House,Private room,3,1.5,1,2,Real Bed,$86.00 ,$693.00 ,"$2,900.00 ",$300.00 ,$125.00 ,1,$50.00 ,2,3365,2,2,3365,3365,2,3365,8 months ago,365,1,1,3/10/19,3/10/19,100,10,8,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,4,0.09
251615,NICE HOUSE IN A VERY NICE NEIGHBORHOOD,1159505,9/14/11,"Washington, District of Columbia, United States",within an hour,100%,f,Colonial Village,4,4,t,f,20012,38.98787,-77.04416,t,House,Private room,2,1.5,1,1,Real Bed,$86.00 ,$693.00 ,"$2,900.00 ",$300.00 ,$125.00 ,1,$50.00 ,2,1825,2,2,1825,1825,2,1825,10 months ago,365,5,4,6/30/18,11/9/19,96,10,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,4,0.26
251619,LUXURY LIVING AT A BARGAIN,1159505,9/14/11,"Washington, District of Columbia, United States",within an hour,100%,f,Colonial Village,4,4,t,f,20012,38.98913,-77.04467,t,House,Private room,2,1.5,1,1,Real Bed,$74.00 ,$693.00 ,"$2,900.00 ",$300.00 ,$125.00 ,1,$50.00 ,2,1000,2,2,1000,1000,2,1000,12 months ago,365,8,2,3/30/13,8/17/19,83,9,8,10,9,9,8,f,t,f,strict_14_with_grace_period,f,f,4,0.1
252300,"Private Bath, Metro, Capitol@3miles",1323933,10/22/11,"Washington, District of Columbia, United States",N/A,N/A,f,Buena Vista,2,2,t,f,20020,38.8587,-76.98736,f,Apartment,Private room,2,1,1,2,Real Bed,$90.00 ,$550.00 ,"$1,450.00 ",$300.00 ,$60.00 ,1,$25.00 ,5,365,5,5,365,365,5,365,8 months ago,364,8,1,9/1/14,5/18/19,90,10,10,9,10,7,9,f,f,f,moderate,t,t,2,0.12
262629,Guest bedroom and private bath.,36646,9/6/09,"Washington, District of Columbia, United States",within a day,100%,t,Lamond Riggs,1,1,t,t,20012,38.96703,-77.00426,t,House,Private room,2,1,1,1,Real Bed,$58.00 ,$390.00 ,"$1,075.00 ",$250.00 ,$35.00 ,1,$15.00 ,150,1000,150,150,1000,1000,150,1000,6 weeks ago,352,32,3,11/11/11,10/22/19,97,9,9,10,10,9,10,f,f,f,moderate,f,f,1,0.32
266852,Private Suite in Capitol Hill Home,1399272,11/12/11,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,2,2,t,f,20002,38.89661,-76.98703,t,Guest suite,Private room,2,1,1,1,Real Bed,$77.00 ,$475.00 ,"$1,825.00 ",$0.00 ,$35.00 ,2,$0.00 ,2,30,2,2,30,30,2,30,yesterday,286,704,75,11/19/11,1/13/20,96,10,10,10,10,10,10,f,t,f,flexible,t,f,2,7.08
274737,Georgetown Federal Townhouse,1436380,11/23/11,"Washington, District of Columbia, United States",within an hour,100%,t,Burleith,2,2,t,t,20007,38.91365,-77.06975,t,House,Private room,1,1,1,1,Real Bed,$125.00 ,$900.00 ,,,$125.00 ,1,$0.00 ,2,14,2,2,14,14,2,14,5 weeks ago,347,37,11,4/4/12,10/23/19,99,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,t,t,2,0.39
276193,Central spot in the heart of DC  (3),1443163,11/25/11,"Washington, District of Columbia, United States",within an hour,100%,f,Columbia Heights,8,8,t,t,20009,38.92499,-77.02831,t,Townhouse,Private room,1,1,1,1,Real Bed,$50.00 ,$495.00 ,"$1,500.00 ",$0.00 ,$25.00 ,1,$0.00 ,3,365,3,3,365,365,3,365,5 months ago,259,85,20,1/12/16,1/7/20,95,10,9,10,10,10,10,f,t,f,moderate,f,f,8,1.74
281806,LOCATION LOCATION LOCATION! 3BR/2FB ! RARELY AVAIL,1468884,12/3/11,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,4,4,t,t,20009,38.91613,-77.03572,t,Apartment,Entire home/apt,6,2,3,3,Real Bed,$280.00 ,"$1,500.00 ",,$650.00 ,$145.00 ,4,$25.00 ,2,28,2,2,28,28,2,28,yesterday,171,37,28,7/7/14,1/1/20,95,10,10,10,10,10,9,f,t,f,moderate,f,f,4,0.55
286083,Boutique penthouse near everything,62739,12/13/09,"Washington, District of Columbia, United States",within a day,60%,f,Mount Pleasant,1,1,t,t,20010,38.93107,-77.03885,t,Loft,Entire home/apt,6,1,1,1,Real Bed,$145.00 ,"$1,133.00 ","$4,204.00 ",$500.00 ,$100.00 ,2,$35.00 ,1,1125,1,1,1125,1125,1,1125,today,364,68,15,2/26/12,12/25/19,94,9,9,10,10,10,9,f,f,f,moderate,f,f,1,0.71
290001,"Cozy Rowhouse Near Logan Circle, Convention Center",1505235,12/14/11,"Washington, District of Columbia, United States",within a few hours,100%,t,Logan Circle,1,1,t,t,20001,38.90968,-77.02747,t,Townhouse,Entire home/apt,4,1,2,2,Real Bed,$150.00 ,"$1,000.00 ",,$100.00 ,$50.00 ,1,$0.00 ,2,14,2,2,14,14,2,14,today,146,131,17,3/17/12,10/6/19,96,10,10,10,10,10,10,f,f,f,moderate,f,t,1,1.37
296196,Charming Dupont English Basement,1528235,12/22/11,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,1,1,t,f,20009,38.91452,-77.03554,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$149.00 ,$900.00 ,,$150.00 ,,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,2 months ago,275,58,15,2/22/12,1/2/20,99,10,10,10,10,10,10,f,t,f,moderate,f,f,1,0.6
299030,Red Room - Washington 1-2/p Bedroom near Metro,1541062,12/27/11,"Washington, District of Columbia, United States",N/A,N/A,f,Shepherd Park,2,2,t,f,20012,38.98123,-77.02885,t,House,Private room,2,1.5,1,1,Real Bed,$85.00 ,$550.00 ,"$2,250.00 ",,,2,$25.00 ,1,90,1,1,90,90,1,90,8 months ago,365,19,2,5/9/12,6/30/19,97,10,10,10,10,9,10,f,f,f,flexible,f,f,2,0.2
303370,Entire Luxury Apartment,1275777,10/11/11,"Washington, District of Columbia, United States",a few days or more,33%,f,Kalorama,1,1,t,t,20009,38.91984,-77.04481,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,$95.00 ,$750.00 ,"$3,000.00 ",$250.00 ,$60.00 ,2,$0.00 ,21,700,21,21,700,700,21,700,4 weeks ago,17,34,3,5/7/12,12/13/19,94,10,9,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,1,0.36
303694,"Private DC Suite, Spacious + Modern",110003,4/17/10,"Washington D.C., District of Columbia, United States",within an hour,100%,t,Petworth,1,1,t,t,20011,38.94226,-77.01665,t,Guest suite,Entire home/apt,4,1,1,1,Real Bed,$109.00 ,$650.00 ,"$1,900.00 ",$125.00 ,$39.00 ,2,$25.00 ,3,130,3,3,130,130,3,130,4 weeks ago,0,139,6,3/13/12,10/28/19,97,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,t,t,1,1.45
303723,"Modern Private English Unit, Great Location",1563230,1/3/12,"Washington, District of Columbia, United States",within an hour,100%,f,U Street Corridor,1,1,t,t,20001,38.91662,-77.02539,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,$600.00 ,"$2,500.00 ",$100.00 ,$50.00 ,2,$20.00 ,2,180,2,2,180,180,2,180,6 days ago,12,165,30,2/13/15,1/1/20,96,10,10,10,10,10,10,f,t,f,moderate,f,f,1,2.75
304188,Cool townhouse in Columbia Heights,1565502,1/4/12,"Washington, District of Columbia, United States",within an hour,100%,t,Columbia Heights,3,3,t,t,20009,38.92413,-77.02878,t,Townhouse,Private room,2,2,1,1,Real Bed,$65.00 ,$500.00 ,"$1,750.00 ",$175.00 ,$25.00 ,1,$25.00 ,1,21,1,1,21,21,1,21,2 months ago,169,417,54,2/17/12,12/30/19,96,10,9,10,10,10,10,f,f,f,moderate,t,t,3,4.32
305783,Hb baño privado 3mi Capitol y metro,1323933,10/22/11,"Washington, District of Columbia, United States",N/A,N/A,f,Buena Vista,2,2,t,f,20020,38.85618,-76.98689,t,Apartment,Private room,2,1,1,2,Airbed,$90.00 ,$600.00 ,"$1,300.00 ",$300.00 ,$60.00 ,1,$25.00 ,5,365,5,5,365,365,5,365,24 months ago,365,2,0,8/1/13,8/25/18,80,10,10,10,10,7,8,f,f,f,moderate,t,t,2,0.03
306465,Dupont Apt w/character;3-min walk metro!,767543,7/1/11,"Washington D.C., District of Columbia, United States",a few days or more,0%,f,Dupont Circle,5,5,t,t,20009,38.91231,-77.04561,f,Apartment,Entire home/apt,4,1,1,3,Real Bed,$325.00 ,,"$4,000.00 ",$500.00 ,$50.00 ,2,$50.00 ,30,365,30,30,365,365,30,365,6 months ago,365,15,1,3/14/12,4/6/19,94,9,10,9,10,10,9,f,f,f,strict_14_with_grace_period,f,f,4,0.16
313405,Blue Room - Washington 1-2p Bedroom Near Metro,1541062,12/27/11,"Washington, District of Columbia, United States",N/A,N/A,f,Shepherd Park,2,2,t,f,20012,38.98052,-77.02992,t,House,Private room,3,,1,1,Real Bed,$75.00 ,$500.00 ,"$2,000.00 ",,,2,$25.00 ,1,90,1,1,90,90,1,90,7 months ago,364,7,1,4/22/12,7/2/19,87,9,9,10,10,8,9,f,f,f,flexible,f,f,2,0.07
316270,"1BR Apt, full kitchen, steps2metro",1624394,1/18/12,"Washington, District of Columbia, United States",within a few hours,100%,t,Petworth,2,2,t,t,20011,38.93913,-77.01881,t,Apartment,Entire home/apt,6,1,1,3,Real Bed,$83.00 ,,"$3,150.00 ",$350.00 ,$60.00 ,2,$15.00 ,1,330,1,1,330,330,1,330,3 weeks ago,180,199,23,3/24/12,12/2/19,95,10,9,10,10,10,9,f,f,f,moderate,f,f,2,2.09
321642,Eastern Market english basement,1632216,1/20/12,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,20003,38.88212,-76.99944,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$140.00 ,$700.00 ,"$2,600.00 ",$200.00 ,$50.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,12 months ago,0,135,0,5/19/12,11/10/18,94,10,9,10,10,10,9,f,f,f,flexible,f,f,1,1.45
322610,Capitol Hill - Union Station,1651634,1/25/12,US,within a day,100%,f,Near Northeast,2,2,t,f,20002,38.89994,-77.00106,t,Apartment,Entire home/apt,3,2,2,2,Real Bed,$125.00 ,,,,,1,$0.00 ,5,1125,5,5,1125,1125,5,1125,never,365,0,0,,,,,,,,,,f,t,f,flexible,f,f,2,
322611,"Capitol Hill, Union Station-huge",1651634,1/25/12,US,within a day,100%,f,Near Northeast,2,2,t,f,20002,38.90065,-77.00129,t,Apartment,Entire home/apt,3,2,2,2,Real Bed,$100.00 ,"$1,300.00 ","$2,400.00 ",$300.00 ,$250.00 ,3,$100.00 ,30,240,30,30,240,240,30,240,5 months ago,365,1,1,9/20/19,9/20/19,,,,,,,,f,t,f,moderate,f,f,2,0.25
339208,METRO ACCESSIBLE TWO BEDROOM APT,1722407,2/8/12,"Washington, District of Columbia, United States",within an hour,100%,t,Benning Heights,1,1,t,f,20019,38.89057,-76.93442,t,Apartment,Entire home/apt,6,1,2,3,Futon,$75.00 ,$440.00 ,"$1,500.00 ",$0.00 ,$75.00 ,1,$15.00 ,4,365,4,4,365,365,4,365,3 weeks ago,248,109,4,3/7/12,10/26/19,94,10,10,10,10,9,10,f,t,f,moderate,t,t,1,1.14
355527,Steps for US Capitol .. and subway,1096793,9/1/11,"Washington, District of Columbia, United States",within an hour,100%,f,Capitol Hill,1,1,t,t,20003,38.88513,-77.00384,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$125.00 ,"$1,200.00 ","$3,000.00 ",$250.00 ,$70.00 ,2,$20.00 ,2,90,2,2,90,90,2,90,a week ago,246,130,5,3/1/12,12/18/19,95,9,9,9,9,10,9,f,f,f,strict_14_with_grace_period,t,t,1,1.35
373462,"Cap Hill House 2.5 Bdr, Metro close, free parking!",814151,7/13/11,"Washington D.C., District of Columbia, United States",within an hour,100%,f,Barney Circle,1,1,t,t,20003,38.88394,-76.98212,t,Townhouse,Entire home/apt,5,1.5,3,3,Real Bed,$175.00 ,"$1,250.00 ","$3,900.00 ",$299.00 ,$60.00 ,4,$0.00 ,2,365,2,3,365,365,2.1,365,7 weeks ago,338,164,20,5/29/12,1/2/20,92,10,9,10,10,10,9,f,t,f,moderate,f,f,2,1.76
382111,Capitol Hill Historic District Apt!,1907809,3/12/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,2,2,t,t,20002,38.89,-76.99466,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$175.00 ,"$1,050.00 ","$3,780.00 ",$100.00 ,$80.00 ,1,$0.00 ,3,29,3,3,29,29,3,29,5 days ago,166,233,22,4/7/12,11/30/19,96,10,10,10,10,10,9,f,t,f,moderate,t,t,1,2.46
407014,"DC Apartment near White House, Mall",29711,8/4/09,"Washington D.C., District of Columbia, United States",within an hour,100%,t,Shaw,3,3,t,t,20001,38.911,-77.02074,t,Apartment,Entire home/apt,6,1,1,1,Real Bed,$139.00 ,,,,$70.00 ,3,$15.00 ,2,1125,2,2,1125,1125,2,1125,today,339,397,18,6/10/12,12/31/19,92,9,9,9,9,10,9,f,t,f,moderate,f,t,2,4.28
409582,1-br Capitol Hill apartment (Eastern Market),2038963,3/30/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,4,4,t,t,20003,38.88277,-76.99404,t,Apartment,Entire home/apt,5,1,1,1,Real Bed,$188.00 ,"$1,000.00 ",,$400.00 ,$45.00 ,4,$15.00 ,1,180,1,1,180,180,1,180,yesterday,339,509,62,4/12/12,1/9/20,97,10,10,10,10,10,10,f,f,f,moderate,f,t,1,5.38
416371,Perfect bedroom in VERY central DC,2070536,4/4/12,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,1,1,t,t,20005,38.90945,-77.03591,t,Townhouse,Private room,2,1.5,1,1,Real Bed,$150.00 ,"$1,000.00 ","$4,000.00 ",,$20.00 ,1,$25.00 ,2,5,2,2,5,5,2,5,11 months ago,365,119,0,4/15/12,12/13/18,99,10,10,10,10,10,10,f,f,f,moderate,t,t,2,1.26
423149,Private Historic Rowhouse 1BR Apt,783034,7/6/11,"Washington D.C., District of Columbia, United States",within an hour,100%,f,LeDroit Park,4,4,t,t,20001,38.91463,-77.01795,t,Apartment,Entire home/apt,4,,1,1,Real Bed,$99.00 ,$625.00 ,"$2,105.00 ",$150.00 ,$75.00 ,2,$15.00 ,20,300,20,20,300,300,20,300,7 months ago,0,54,0,5/13/12,11/17/17,93,9,9,10,10,9,9,f,f,f,strict_14_with_grace_period,t,f,3,0.58
427825,Bloomingdale Victorian Row-house,1618591,1/17/12,"Washington, District of Columbia, United States",within a few hours,100%,t,Bloomingdale,1,1,t,t,20001,38.91973,-77.01392,t,Townhouse,Entire home/apt,2,1,2,2,Real Bed,$149.00 ,$699.00 ,"$1,859.00 ",$500.00 ,$120.00 ,2,$25.00 ,10,270,10,10,270,270,10,270,24 months ago,184,15,2,2/3/13,12/2/19,89,10,9,9,9,8,9,f,f,f,flexible,f,f,1,0.18
437005,"The Buddha behind the ""Blue Door"" ",2170422,4/18/12,"Washington, District of Columbia, United States",within a few hours,100%,t,Anacostia,2,2,t,t,20020,38.86124,-76.98865,t,House,Private room,2,2,1,1,Real Bed,$60.00 ,$500.00 ,"$1,350.00 ",,,1,$7.00 ,2,120,2,2,120,120,2,120,2 weeks ago,247,103,12,5/1/12,8/11/19,97,10,10,10,10,8,9,f,f,f,strict_14_with_grace_period,f,f,2,1.1
441177,Bedroom shared bath near lively U street,2192275,4/21/12,"Amherst, Massachusetts, United States",N/A,N/A,f,U Street Corridor,0,0,t,t,20009,38.91814,-77.03373,t,Apartment,Private room,2,1,1,1,Real Bed,$80.00 ,,"$1,400.00 ",$150.00 ,$40.00 ,2,$100.00 ,1,3,1,1,3,3,1,3,5 weeks ago,88,0,0,,,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,
442605,"Clean Apt w/Own Room, Own Bath, Near Metro",2196012,4/22/12,"Washington, District of Columbia, United States",within an hour,100%,f,Petworth,0,0,t,t,20011,38.94202,-77.02226,t,Apartment,Private room,1,1,1,1,Real Bed,$70.00 ,,,$225.00 ,$35.00 ,1,$0.00 ,4,30,4,4,1125,1125,4,1125,3 days ago,22,55,1,7/18/12,7/29/19,99,10,10,10,10,9,10,f,f,f,moderate,f,f,1,0.6
450790,Private room & in-suite bath 10 min to Metro,2222558,4/25/12,"Washington, District of Columbia, United States",within a few hours,90%,t,Manor Park,2,2,t,t,20012,38.96816,-77.01988,t,House,Private room,2,1,1,1,Real Bed,$45.00 ,$250.00 ,,,$15.00 ,1,$20.00 ,1,1125,1,1,1125,1125,1,1125,3 weeks ago,365,136,23,6/27/12,10/13/19,97,10,9,10,10,10,10,f,f,f,moderate,t,t,2,1.48
453159,1 block to metro-Capitol Hill Garden flat,40168,9/21/09,"Washington D.C., District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,20003,38.87995,-76.98545,t,Guest suite,Entire home/apt,5,2,2,3,Real Bed,$159.00 ,"$1,300.00 ","$3,700.00 ",$100.00 ,$112.00 ,4,$15.00 ,4,180,4,4,180,180,4,180,5 days ago,225,272,42,7/9/12,1/14/20,98,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,2.97
453315,Efficiency suite in Capitol Hill,2252538,4/29/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,20002,38.8954,-76.98694,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$89.00 ,,,,,1,$0.00 ,2,60,2,2,60,60,2,60,today,266,808,117,5/14/12,1/13/20,98,10,10,10,10,10,10,f,t,f,moderate,f,f,1,8.64
458046,Capitol Hill Guest House,64814,12/21/09,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,2,2,t,t,20003,38.88536,-77.00601,t,House,Entire home/apt,6,2.5,4,4,Real Bed,$265.00 ,"$1,400.00 ","$5,000.00 ",$0.00 ,$150.00 ,6,$50.00 ,80,365,80,80,365,365,80,365,2 weeks ago,0,201,0,7/3/12,8/4/18,100,10,10,10,10,10,10,f,f,f,flexible,f,f,3,2.19
464177,Luxury DC 1BR Next to National Zoo,2306542,5/6/12,"Washington, District of Columbia, United States",within an hour,90%,f,Woodley Park,1,1,t,t,20008,38.92859,-77.05629,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$162.00 ,"$1,400.00 ","$3,775.00 ",$250.00 ,$125.00 ,1,$25.00 ,1,10,1,1,10,10,1,10,4 days ago,339,89,36,6/9/12,1/1/20,97,10,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,1,0.96
489773,DC Rowhouse in Historic LeDroit,783034,7/6/11,"Washington D.C., District of Columbia, United States",within an hour,100%,f,LeDroit Park,4,4,t,t,20001,38.91614,-77.01637,t,House,Entire home/apt,6,1.5,2,2,Real Bed,$225.00 ,"$1,700.00 ",,$300.00 ,$95.00 ,4,$25.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,323,43,0,11/26/12,11/7/15,97,10,10,10,10,9,9,f,f,f,strict_14_with_grace_period,t,f,3,0.49
501623,"DC townhouse, 2BR/2BA, buses to downtown nearby",2475296,5/27/12,"Washington, District of Columbia, United States",N/A,N/A,f,Brightwood,1,1,t,t,20011,38.96644,-77.03348,t,Townhouse,Entire home/apt,2,2,2,2,Real Bed,$98.00 ,,"$2,300.00 ",$750.00 ,$150.00 ,2,$25.00 ,5,89,5,5,89,89,5,89,26 months ago,0,2,0,8/31/15,7/26/17,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.04
501809,Upstair Private Close to Everything,481929,4/3/11,"Washington D.C., District of Columbia, United States",within a few hours,100%,t,Shaw,4,4,t,f,20001,38.91255,-77.01999,t,Townhouse,Private room,2,1.5,1,1,Real Bed,$73.00 ,$640.00 ,"$1,799.00 ",$200.00 ,$50.00 ,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,5 months ago,365,30,2,8/1/13,8/23/19,98,10,10,10,10,10,10,f,f,f,moderate,t,t,4,0.38
519159,The Open Space - Stylish Artsy Home,1238901,10/2/11,"Washington, District of Columbia, United States",within a few hours,100%,t,U Street Corridor,2,2,t,t,20009,38.91516,-77.02953,t,House,Entire home/apt,7,2.5,3,5,Real Bed,$490.00 ,"$3,000.00 ","$9,000.00 ","$1,000.00 ",$250.00 ,6,$100.00 ,4,60,4,4,60,60,4,60,2 weeks ago,49,23,2,7/6/12,1/1/20,97,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,1,0.25
