id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
36194044,"The St. Gregory Hotel, St. G King Studio ADA",268622314,6/14/19,US,within an hour,70%,f,Dupont Circle,13,13,t,t,,38.90638,-77.04577,Room in boutique hotel,Private room,2,,1 private bath,1,1,$188.00 ,1,1125,1,3,1125,1125,1,1125,,216,6,6,0,12/29/19,2/23/20,93,10,10,10,9,9,9,t,10,0.67
36194212,"The St. Gregory Hotel, Double Studio",268622314,6/14/19,US,within an hour,70%,f,Dupont Circle,13,13,t,t,,38.90613,-77.04594,Room in boutique hotel,Private room,2,,1 shared bath,1,0,$198.00 ,1,1125,1,3,1125,1125,1,1125,,296,2,2,0,11/30/19,12/29/19,100,10,10,10,9,10,10,t,10,0.2
36196994,The Charm of Southwest Waterfront,272229367,6/29/19,US,N/A,N/A,f,Southwest Waterfront,1,1,t,f,,38.87201,-77.01806,Private room in townhouse,Private room,2,,1 private bath,1,1,$129.00 ,1,7,1,1,7,7,1,7,,269,0,0,0,,,,,,,,,,t,1,
36204632,"Lux in heart of DC social scene, free parking!",1265752,10/8/11,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,1,1,t,t,"Washington, District of Columbia, United States",38.91219,-77.03375,Entire condominium,Entire home/apt,4,,2 baths,2,2,$195.00 ,2,1125,2,2,1125,1125,2,1125,,20,17,14,2,8/5/19,9/13/20,98,10,10,10,10,10,10,f,1,1.23
36205158,Private room with private in-room bath in D.C.,272295565,6/29/19,"Washington, District of Columbia, United States",N/A,N/A,f,Shipley Terrace,2,2,t,t,"Washington, District of Columbia, United States",38.84096,-76.99028,Private room in townhouse,Private room,2,,1 private bath,1,1,$50.00 ,1,3,1,1,3,3,1,3,,0,6,6,0,12/5/19,1/12/20,97,10,10,10,10,9,10,f,1,0.62
36227705,Cute 2BR Unit A apartment SE DC next to the metro,211292867,8/23/18,US,N/A,N/A,f,Joint Base Anacostia-Bolling,2,2,t,f,,38.84285,-76.9907,Entire apartment,Entire home/apt,6,,1 bath,2,0,$120.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,t,2,
36229440,DuPont Circle/Kalorama Luxury Apartment Suite 2,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91438,-77.04643,Entire apartment,Entire home/apt,2,,1 bath,1,1,$99.00 ,1,30,2,4,30,30,3,30,,356,43,30,2,7/7/19,9/1/20,95,10,10,10,10,10,10,t,11,2.91
36238281,"Spacious, Modern, Affordable Apt near Downtown D.C",26877862,1/28/15,"Washington, District of Columbia, United States",within an hour,100%,f,Bellevue,2,2,t,f,,38.82443,-77.00937,Entire apartment,Entire home/apt,4,,1 bath,1,2,$65.00 ,4,1125,4,4,1125,1125,4,1125,,358,40,33,1,7/7/19,9/3/20,88,9,9,10,9,8,9,t,2,2.7
36240103,Bright 1BR Home In DC Near US Capitol Bldg,48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,t,,38.89431,-76.99453,Entire house,Entire home/apt,2,,1 bath,1,1,$92.00 ,30,1125,30,30,1125,1125,30,1125,,253,0,0,0,,,,,,,,,,t,232,
36240480,Newly renovated & furnished sleep 6 condo Unit A!,265391427,5/31/19,"Washington, District of Columbia, United States",within an hour,100%,t,Good Hope,3,3,t,t,"Washington, District of Columbia, United States",38.86217,-76.97045,Entire condominium,Entire home/apt,6,,1 bath,2,3,$99.00 ,3,1125,3,3,1125,1125,3,1125,,156,17,8,0,7/7/19,8/16/20,98,10,10,10,10,9,10,t,6,1.15
36257002,DuPont Circle/Kalorama Luxury Apartment Suite 3,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91547,-77.04741,Entire apartment,Entire home/apt,2,,1 bath,1,1,$107.00 ,1,30,1,4,30,30,3,30,,353,48,40,2,7/7/19,9/12/20,95,10,10,10,10,10,9,t,11,3.24
36257592,DuPont Circle/Kalorama Luxury Apartment Suite 4,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91466,-77.04677,Entire apartment,Entire home/apt,2,,1 bath,1,1,$133.00 ,1,30,2,4,30,30,3,30,,352,43,31,2,7/7/19,9/13/20,99,10,10,10,10,10,10,t,11,2.91
36258139,DuPont Circle/Kalorama Luxury Apartment Suite 5,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91533,-77.04708,Entire apartment,Entire home/apt,2,,1 bath,1,1,$103.00 ,1,30,2,4,30,30,3,30,,359,27,21,1,7/26/19,9/6/20,96,10,10,10,10,10,10,t,11,1.91
36258228,Cozy Dupont Circle 1BR w/ W/D near metro & Johns Hopkins by Blueground,107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1158,1158,t,t,"Washington, District of Columbia, United States",38.90924,-77.03822,Entire apartment,Entire home/apt,2,,1 bath,1,1,$135.00 ,30,1125,30,730,1125,1125,711.5,1125,,0,0,0,0,,,,,,,,,,t,133,
36258281,Gorgeous Dupont Circle 1BR w/ W/D near Embassy Row by Blueground,107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1158,1158,t,t,"Washington, District of Columbia, United States",38.90924,-77.03822,Entire apartment,Entire home/apt,2,,1 bath,1,1,$103.00 ,30,1125,30,730,1125,1125,700.4,1125,,364,0,0,0,,,,,,,,,,t,133,
36258704,DuPont Circle/Kalorama Luxury Apartment Suite 6,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91505,-77.04628,Entire apartment,Entire home/apt,2,,1 bath,1,1,$103.43 ,1,30,2,4,30,30,3,30,,358,33,29,1,7/11/19,9/20/20,97,10,10,10,10,10,10,t,11,2.26
36259395,DuPont Circle/Kalorama Luxury Apartment Suite 7,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91464,-77.04711,Entire apartment,Entire home/apt,4,,2 baths,2,3,$153.00 ,1,30,2,4,30,30,3,30,,344,50,41,6,7/19/19,9/16/20,99,10,10,10,10,10,10,t,11,3.48
36260091,DuPont Circle/Kalorama Luxury Apartment Studio 8,269834634,6/19/19,"Washington, District of Columbia, United States",within an hour,100%,t,Kalorama,11,11,t,t,"Washington, District of Columbia, United States",38.91557,-77.04722,Entire apartment,Entire home/apt,2,,1 bath,,1,$86.00 ,1,30,2,4,1125,1125,3,1125,,347,98,74,3,7/18/19,9/7/20,96,10,10,10,10,10,10,t,11,6.81
36270589,Centrally located master suite downtown,87978551,8/4/16,"Washington, District of Columbia, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,f,"Washington, District of Columbia, United States",38.90466,-77.02627,Private room in condominium,Private room,2,,1 private bath,1,1,$68.00 ,2,1125,2,2,1125,1125,2,1125,,0,1,0,0,8/15/19,8/15/19,,,,,,,,f,1,0.07
36278235,"Park Monroe 1. Business, vacation, and disabled",202075543,7/13/18,US,within an hour,100%,t,Park View,1,1,t,f,"Washington, District of Columbia, United States",38.93825,-77.0198,Entire apartment,Entire home/apt,8,,2 baths,2,5,$140.00 ,2,1125,2,2,1125,1125,2,1125,,2,20,20,0,10/1/19,3/13/20,93,9,10,10,10,10,10,f,3,1.68
36281203,Bright & Spacious Victorian Suite on Capitol Hill,22963545,10/25/14,"New York, New York, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,,38.89206,-76.99836,Private room in house,Private room,1,,1 private bath,1,1,$70.00 ,30,1125,30,30,1125,1125,30,1125,,0,0,0,0,,,,,,,,,,t,1,
36282039,✫CAPITOL HILL STUDIO✫SUB✓ WALKSCORE✓ W/D✓,272882211,7/1/19,US,within an hour,100%,f,Capitol Hill,1,1,t,f,"Washington, District of Columbia, United States",38.88247,-76.98617,Entire apartment,Entire home/apt,4,,1 bath,,2,$63.00 ,1,365,1,4,365,365,3.5,365,,108,66,48,6,7/6/19,9/13/20,95,9,10,10,10,10,10,f,1,4.46
36297168,"Excellent Location, Only 6 Mins to the White House",222625781,10/25/18,"Washington, District of Columbia, United States",within a day,75%,t,Northwest Washington,0,0,t,t,"Washington, District of Columbia, United States",38.91639,-77.03651,Entire condominium,Entire home/apt,3,,1 bath,,1,$85.00 ,1,1125,1,1,1125,1125,1,1125,,1,11,11,0,12/25/19,3/12/20,100,10,9,10,10,10,10,f,1,1.21
