id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
36450591,"President's Residence: Huge 4BR, sleeps 14",16398871,6/4/14,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,0,0,t,t,"Washington, District of Columbia, United States",38.93229,-77.02594,Entire townhouse,Entire home/apt,14,,2 baths,4,10,$300.00 ,1,1125,1,2,1125,1125,1.3,1125,,344,52,52,5,9/15/19,8/23/20,98,10,10,10,10,10,10,t,1,4.44
36450832,Most desirable neighborhood of Dupont Circle - DC,275100947,7/10/19,US,N/A,N/A,f,,2,2,t,f,"Washington, District of Columbia, United States",38.91361,-77.04714,Private room in apartment,Private room,2,,1 shared bath,1,1,$74.00 ,2,28,2,2,1125,1125,2,1125,,0,21,19,0,8/10/19,3/15/20,95,10,9,10,10,10,10,t,1,1.62
36455406,Modern English Basement Apt in Columbia Heights,7417755,7/11/13,"Washington, District of Columbia, United States",within an hour,100%,f,Columbia Heights,0,0,t,t,"Washington, District of Columbia, United States",38.93538,-77.03549,Entire guest suite,Entire home/apt,3,,1 bath,1,1,$99.00 ,1,7,1,1,7,7,1,7,,171,10,10,3,3/8/20,8/28/20,96,10,10,10,10,10,9,f,1,1.7
36465968,Casita,50533340,12/4/15,"Washington, District of Columbia, United States",within an hour,100%,f,Northeast Washington,3,3,t,t,"Washington, District of Columbia, United States",38.95125,-77.01708,Entire apartment,Entire home/apt,2,,1 bath,1,1,$50.00 ,1,7,1,1,7,7,1,7,,0,6,1,0,7/18/19,10/13/19,84,9,8,9,9,9,9,t,2,0.44
36469812,☆Walk Score 92!★Free Parking☆Fast Wifi★Near Metro☆,37840808,7/7/15,"Washington, District of Columbia, United States",within an hour,100%,t,Pleasant Plains,0,0,t,t,"Washington, District of Columbia, United States",38.92673,-77.02545,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$60.00 ,1,1125,1,1,1125,1125,1,1125,,68,35,35,1,10/7/19,8/16/20,99,10,10,10,10,10,10,t,1,3.19
36512982,PRO CLEANED! Slumber in Sophistication ~ PKG Pass!,46630199,10/15/15,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,59,59,t,t,"Washington, District of Columbia, United States",38.91231,-77.02383,Entire apartment,Entire home/apt,4,,1 bath,1,2,$149.00 ,1,100,2,4,1125,1125,2.1,1125,,0,23,19,0,7/19/19,3/15/20,97,10,10,10,10,10,9,f,48,1.68
36519377,"Charming home adjacent AU, Metro, shops",274561445,7/8/19,"Washington, District of Columbia, United States",within a few hours,100%,f,North Cleveland Park,1,1,t,t,"Washington, District of Columbia, United States",38.94955,-77.07493,Entire house,Entire home/apt,4,,1.5 baths,2,2,$79.00 ,3,14,3,3,14,14,3,14,,14,4,3,0,8/3/19,12/3/19,100,10,10,10,10,10,10,f,1,0.3
36519416,In-Law suite | private entrance | Navy Yard Metro,71406059,5/11/16,"Washington, District of Columbia, United States",a few days or more,14%,f,Navy Yard,1,1,t,t,,38.87791,-77.00065,Entire apartment,Entire home/apt,2,,1 bath,,0,$160.43 ,3,90,3,3,90,90,3,90,,89,5,4,0,8/16/19,3/13/20,100,10,10,10,10,10,10,f,1,0.39
36521688,DC Hideaway (Metro & Dining!),7036712,6/21/13,"Washington, District of Columbia, United States",within an hour,90%,t,Michigan Park,0,0,t,t,"Washington, District of Columbia, United States",38.94023,-76.99361,Entire apartment,Entire home/apt,4,,1 bath,2,4,$129.00 ,3,30,3,3,1125,1125,3,1125,,3,63,56,2,8/17/19,8/25/20,98,10,10,10,10,10,10,f,1,4.97
36542173,Historic Rowhome - Just 3 miles from White House,274711711,7/9/19,"Washington, District of Columbia, United States",within a day,100%,f,16th Street Heights,1,1,t,f,"Washington, District of Columbia, United States",38.94241,-77.03451,Entire townhouse,Entire home/apt,6,,3.5 baths,4,3,$195.00 ,5,180,5,5,180,180,5,180,,0,0,0,0,,,,,,,,,,f,1,
36543234,"Lovely 1BR Apartment in Shaw, Balcony + Parking",48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.91101,-77.02682,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$94.00 ,30,1125,30,30,1125,1125,30,1125,,191,0,0,0,,,,,,,,,,t,233,
36543439,"Darling 1BR Apartment in Shaw, Balcony + Parking",48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.90903,-77.02686,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$94.00 ,30,1125,30,30,1125,1125,30,1125,,224,2,2,0,3/28/20,5/16/20,100,10,10,10,10,10,10,t,233,0.38
36543601,"Charming 1BR Apartment in Shaw, Balcony + Parking",48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.90945,-77.02674,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$102.00 ,30,1125,30,30,1125,1125,30,1125,,222,0,0,0,,,,,,,,,,t,233,
36555455,Beautiful Renovated Home,3291650,8/17/12,"Washington, District of Columbia, United States",within a day,100%,f,Marshall Heights,1,1,t,f,"Washington, District of Columbia, United States",38.88504,-76.92049,Entire house,Entire home/apt,6,,3.5 baths,4,4,$135.00 ,4,1125,4,4,1125,1125,4,1125,,0,11,9,0,8/18/19,3/9/20,95,10,10,10,10,9,10,f,1,0.87
36557175,Graduate Student Housing near Catholic University,186610137,4/27/18,US,N/A,N/A,f,16th Street Heights,2,2,t,f,,38.93952,-77.02652,Private room in condominium,Private room,1,,1 private bath,1,1,$95.00 ,60,360,60,60,360,360,60,360,,358,0,0,0,,,,,,,,,,f,2,
36558507,Graduate Student Housing Near Catholic University,186610137,4/27/18,US,N/A,N/A,f,16th Street Heights,2,2,t,f,,38.94093,-77.02588,Private room in condominium,Private room,1,,1 bath,1,1,$90.00 ,60,365,60,60,365,365,60,365,,365,0,0,0,,,,,,,,,,t,2,
36560044,Stylish and convenient house all to yourselves,1425391,11/20/11,"Washington, District of Columbia, United States",N/A,N/A,t,Takoma,0,0,t,f,"Washington, District of Columbia, United States",38.97819,-77.0251,Entire house,Entire home/apt,6,,3.5 baths,2,4,$89.00 ,2,1125,2,2,1125,1125,2,1125,,0,9,0,0,7/25/19,8/20/19,100,10,10,10,10,10,10,t,1,0.67
36560997,City Life❤️Close to DC Streetcar/Offstreet parking,155624532,10/21/17,"Maryland, United States",within an hour,100%,t,"East Riverdale, MD",5,5,t,t,"Washington, District of Columbia, United States",38.90089,-76.9758,Entire townhouse,Entire home/apt,12,,2.5 baths,4,7,$203.00 ,10,1125,10,10,1125,1125,10,1125,,58,30,30,0,9/4/19,7/31/20,95,10,10,10,10,9,10,t,1,2.48
36595017,New! 1 bedroom apt in D.C.'s Penn Quarter,30283594,3/30/15,"Hawthorne, New Jersey, United States",within an hour,98%,f,Fenway/Kenmore,466,466,t,t,"Washington, District of Columbia, United States",38.89461,-77.02298,Entire apartment,Entire home/apt,3,,1 bath,1,2,$239.00 ,10,1125,10,10,1125,1125,10,1125,,365,0,0,0,,,,,,,,,,f,30,
36596036,1 Month Minimum Stays on Capitol Hill near Metro,69203193,4/27/16,"Washington, District of Columbia, United States",within an hour,100%,f,Near Northeast/H Street Corridor,29,29,t,t,"Washington, District of Columbia, United States",38.89498,-76.99882,Entire condominium,Entire home/apt,2,,1 bath,1,1,$70.00 ,30,1125,30,30,1125,1125,30,1125,,274,3,3,0,12/14/19,6/18/20,100,10,9,10,10,10,9,f,22,0.34
36606875,Blue Ribbon Location with Views!!!,26230789,1/17/15,"Chevy Chase, Maryland, United States",within a day,70%,f,,1,1,t,t,,38.90101,-77.05446,Entire condominium,Entire home/apt,4,,1 bath,1,1,$90.00 ,2,1125,2,2,1125,1125,2,1125,,53,10,9,2,7/22/19,8/16/20,90,9,9,9,9,9,9,f,1,0.74
36608550,Sojourn on Q | DuPont Circle,39930655,7/29/15,"Washington, District of Columbia, United States",within an hour,96%,t,Logan Circle,89,89,t,t,"Washington, District of Columbia, United States",38.91157,-77.03809,Entire apartment,Entire home/apt,6,,2 baths,2,2,$359.29 ,2,1125,1,3,1125,1125,2,1125,,62,47,40,0,7/25/19,6/27/20,97,10,10,10,10,10,10,t,79,3.5
36631378,"MI CASA, TU CASA-3Rooms 1King/2Queens Free Parking",260135411,5/6/19,"Washington, District of Columbia, United States",within an hour,100%,t,Benning Ridge,4,4,t,t,"Washington, District of Columbia, United States",38.87663,-76.9392,Private room in house,Private room,6,,2 baths,3,3,$149.00 ,2,40,2,2,40,40,2,40,,28,7,5,0,7/26/19,1/19/20,100,10,10,10,10,10,10,t,5,0.52
36639070,City Population,254211844,4/9/19,"Washington, District of Columbia, United States",within an hour,100%,f,Near Northeast/H Street Corridor,2,2,t,t,"Washington, District of Columbia, United States",38.90088,-76.98911,Entire house,Entire home/apt,8,,2 baths,2,4,$185.00 ,2,30,2,2,1125,1125,2,1125,,0,4,1,0,7/26/19,10/20/19,90,9,9,9,9,9,9,t,3,0.3
36642218,Comfortable & Convenient 1BR Condo in Logan Circle,129904892,5/11/17,"Washington, District of Columbia, United States",N/A,N/A,t,Logan Circle,1,1,t,t,"Washington, District of Columbia, United States",38.90648,-77.02883,Entire condominium,Entire home/apt,2,,1 bath,1,1,$86.00 ,1,7,1,1,1125,1125,1,1125,,0,20,20,0,11/7/19,3/14/20,99,10,10,10,10,10,10,t,1,2.01
36653204,"Spacious, Modern Shaw APT!",151809562,9/23/17,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,0,0,t,f,"Washington, District of Columbia, United States",38.91088,-77.01837,Entire apartment,Entire home/apt,2,,1 bath,,0,$90.00 ,2,1125,2,2,1125,1125,2,1125,,38,29,26,3,8/5/19,8/29/20,99,10,10,10,10,10,10,t,1,2.22
36664645,Ej’ crib,227313404,11/24/18,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,f,,38.91848,-77.00083,Entire apartment,Entire home/apt,2,,1 bath,,1,$100.00 ,1,1125,1,1,1125,1125,1,1125,,173,0,0,0,,,,,,,,,,t,1,
36687117,"14 Flr Luxurious apt w garage parking, sleeps 4",39839267,7/28/15,"Washington, District of Columbia, United States",within an hour,100%,t,Judiciary Square,1,1,t,t,"Washington, District of Columbia, United States",38.89987,-77.01571,Entire apartment,Entire home/apt,4,,1 bath,1,1,$125.00 ,3,90,3,3,90,90,3,90,,39,20,12,0,8/4/19,12/1/19,95,10,9,9,10,10,10,f,1,1.53
36694782,The Capitol Hill Getaway,8591234,9/2/13,"Washington, D.C., District of Columbia, United States",N/A,N/A,t,Capitol Hill,8,8,t,t,"Washington, District of Columbia, United States",38.89803,-76.99335,Entire apartment,Entire home/apt,4,,1 bath,1,2,$80.00 ,2,60,2,2,1125,1125,2,1125,,90,48,41,2,7/21/19,8/17/20,98,10,10,10,10,10,10,t,6,3.54
36702023,Charming 14th St. neighborhood Apartment,1598925,1/12/12,"Washington, District of Columbia, United States",within a day,100%,f,Columbia Heights,0,0,t,f,"Washington, District of Columbia, United States",38.92061,-77.03391,Entire apartment,Entire home/apt,4,,1 bath,1,2,$90.00 ,4,1125,4,4,1125,1125,4,1125,,89,3,3,0,9/20/19,3/4/20,100,10,10,10,10,10,10,f,1,0.26
36702045,The Studio at La Maison 840,100919950,10/23/16,"Washington, District of Columbia, United States",within an hour,100%,t,Washington Highlands,1,1,t,f,"Washington, District of Columbia, United States",38.83266,-76.99328,Entire guest suite,Entire home/apt,2,,1 bath,,1,$65.00 ,2,1125,1,2,1125,1125,1.3,1125,,82,11,11,0,9/22/19,7/5/20,100,10,10,10,10,9,10,f,1,0.96
36703204,Luxurious 2 beds 1 bath top unit. Complete privacy,127435494,4/24/17,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,0,0,t,f,"Washington, District of Columbia, United States",38.90705,-76.9812,Entire condominium,Entire home/apt,4,,1 bath,2,4,$95.00 ,3,1125,3,3,1125,1125,3,1125,,0,39,35,0,8/5/19,4/8/20,94,10,10,10,10,8,9,t,1,2.98
36705115,Spacious Capitol Hill English Basement,29412108,3/15/15,"Washington, District of Columbia, United States",within an hour,100%,f,Capitol Hill,0,0,t,t,"Washington, District of Columbia, United States",38.88705,-76.98684,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$105.00 ,2,8,2,2,1125,1125,2,1125,,177,6,6,0,9/16/19,11/9/19,97,10,10,10,10,10,10,f,1,0.51
36720015,Cozy Home Away From Home!,209748244,8/15/18,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,"Washington, District of Columbia, United States",38.94785,-77.02533,Entire guest suite,Entire home/apt,4,,1 bath,1,2,$100.00 ,2,1125,2,2,1125,1125,2,1125,,174,28,28,0,10/6/19,7/5/20,96,10,9,10,10,10,9,t,1,2.55
36731350,Extended stay in Historic Rowhouse Capitol Hill,105541220,11/29/16,"Okinawa Prefecture, Japan",N/A,N/A,f,Capitol Hill,0,0,t,t,,38.8854,-76.99828,Private room in house,Private room,1,,1 private bath,1,1,$65.00 ,90,150,90,90,150,150,90,150,,83,0,0,0,,,,,,,,,,f,1,
36754646,Beautiful rowhouse in charming DC neighborhood,22926817,10/24/14,"Rochester, New York, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,,38.90285,-76.99499,Private room in house,Private room,4,,1 private bath,1,2,$200.00 ,1,14,1,1,14,14,1,14,,0,0,0,0,,,,,,,,,,t,1,
36761105,Newly renovated English Basement in Bloomingdale,276316214,7/15/19,"Washington, District of Columbia, United States",within an hour,100%,t,Bloomingdale,1,1,t,f,"Washington, District of Columbia, United States",38.91965,-77.01363,Entire guest suite,Entire home/apt,2,,1 bath,1,3,$101.00 ,1,15,1,1,15,15,1,15,,0,41,36,0,8/1/19,3/15/20,97,10,10,10,10,10,10,t,1,3.11
36772403,DC Colonial King Suite,276412829,7/15/19,US,within an hour,100%,t,Manor Park,0,0,t,t,"Washington, District of Columbia, United States",38.96412,-77.0184,Entire bungalow,Entire home/apt,12,,3 baths,3,8,$329.00 ,2,1125,2,2,1125,1125,2,1125,,86,9,8,0,7/28/19,7/5/20,100,10,10,10,10,10,10,t,1,0.67
36773447,4br/3.5 ba Petworth Rowhouse w/parking and garden.,35480715,6/10/15,"Washington, District of Columbia, United States",within a day,67%,f,Petworth,2,2,t,f,"Washington, District of Columbia, United States",38.95445,-77.02078,Entire townhouse,Entire home/apt,7,,3.5 baths,4,5,$185.00 ,2,7,2,2,7,7,2,7,,0,8,8,0,8/31/19,12/29/19,95,9,9,10,10,9,10,t,2,0.66
36789289,It’s like 5 STAR hotel*****,49874210,11/25/15,"Washington, District of Columbia, United States",within an hour,97%,t,Marshall Heights,2,2,t,t,"Washington, District of Columbia, United States",38.88415,-76.9264,Entire house,Entire home/apt,6,,2.5 baths,3,3,$210.00 ,1,20,1,1,1125,1125,1,1125,,179,36,36,4,12/22/19,8/16/20,93,10,9,9,10,9,10,f,1,4.25
36791323,"Sweet 1BR Apartment in Shaw, Balcony + Parking",48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.90924,-77.02604,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$102.11 ,30,1125,30,30,1125,1125,30,1125,,279,1,1,1,8/12/20,8/12/20,100,10,10,10,10,10,8,t,233,1
36801219,Extra Clean - Cozy 3 Bed Carriage House w Parking!,29980292,3/25/15,"Washington, District of Columbia, United States",within an hour,100%,t,Mount Pleasant,2,2,t,t,"Washington, District of Columbia, United States",38.93308,-77.0407,Entire apartment,Entire home/apt,6,,1 bath,3,4,$148.00 ,1,1125,1,2,1125,1125,1.2,1125,,63,96,91,7,8/9/19,8/29/20,98,9,10,10,10,10,10,f,1,7.42
36806293,Right next to Capitol Building; The Center of DC,158188029,11/10/17,"Penns Grove, New Jersey, United States",N/A,N/A,t,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.89113,-77.00306,Entire apartment,Entire home/apt,2,,1 bath,,1,$126.00 ,2,3,2,2,3,3,2,3,,0,11,7,0,7/28/19,1/18/20,98,10,9,10,10,10,10,t,1,0.83
36832262,"Private Rm in a Classic, Modern and Stylish Area",122056869,3/22/17,,within an hour,100%,f,Logan Circle,0,0,t,t,"Washington, District of Columbia, United States",38.90583,-77.02899,Private room in apartment,Private room,2,,1 shared bath,1,2,$80.00 ,2,14,2,2,14,14,2,14,,0,3,3,0,1/28/20,3/3/20,100,10,9,10,10,10,10,f,1,0.41
36870710,Dreamy Georgetown 1BR w/ storage space near Montrose Park by Blueground,107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1183,1183,t,t,"Washington, District of Columbia, United States",38.91194,-77.06106,Entire apartment,Entire home/apt,2,,1 bath,1,1,$183.00 ,30,1125,30,730,1125,1125,703.6,1125,,181,0,0,0,,,,,,,,,,t,138,
36901164,Bright Modern Columbia Heights Top Floor Apartment,62051638,3/8/16,"Washington, District of Columbia, United States",N/A,N/A,t,Columbia Heights,0,0,t,t,"Washington, District of Columbia, United States",38.93339,-77.03015,Entire condominium,Entire home/apt,2,,1 bath,1,1,$75.00 ,2,1125,2,2,1125,1125,2,1125,,0,13,10,0,8/3/19,3/8/20,100,10,10,10,10,10,10,f,1,0.99
36904028,Master bedroom in a beautiful house,22198100,10/6/14,"Washington, District of Columbia, United States",within an hour,80%,t,Eckington,5,5,t,t,,38.91197,-77.00628,Private room in house,Private room,2,,1 private bath,1,1,$100.00 ,5,1125,5,5,1125,1125,5,1125,,1,0,0,0,,,,,,,,,,f,2,
36909059,New Capitol Hill Garden Apartment - Lots of Light,60251899,2/24/16,"Washington, District of Columbia, United States",within a few hours,100%,t,Capitol Hill,0,0,t,t,"Washington, District of Columbia, United States",38.88149,-77.00212,Entire apartment,Entire home/apt,4,,1 bath,1,1,$125.00 ,2,30,2,2,1125,1125,2,1125,,58,22,21,0,8/28/19,3/11/20,100,10,10,10,10,10,10,t,1,1.79
36914105,"Modern 1BR Condo in DC near Metro, Pet-Friendly",48005494,11/2/15,"San Francisco, California, United States",within a few hours,100%,t,Potrero Hill,1636,1636,t,f,,38.9238,-77.04415,Entire serviced apartment,Entire home/apt,2,,1 bath,1,1,$111.00 ,30,1125,30,30,1125,1125,30,1125,,334,0,0,0,,,,,,,,,,t,233,
36930675,❤️ENHANCED CLEAN❤️️Dupont Cir★RokuTV★Walkscore 97!,487806,4/6/11,"Washington, District of Columbia, United States",within an hour,100%,f,Near Northeast/H Street Corridor,32,32,t,t,"Washington, District of Columbia, United States",38.91127,-77.04762,Entire apartment,Entire home/apt,4,,1 bath,1,2,$156.00 ,2,1000,1,3,1125,1125,2.9,1125,,55,21,21,2,10/22/19,8/24/20,95,10,10,10,10,10,10,f,30,2.01
36943822,Full one bedroom apartment for rent,17381735,6/28/14,"Washington, District of Columbia, United States",within an hour,100%,f,Stronghold,1,1,t,t,"Washington, District of Columbia, United States",38.92382,-77.00809,Entire guest suite,Entire home/apt,3,,1 bath,1,1,$93.00 ,1,1125,1,1,1125,1125,1,1125,,364,7,7,0,11/27/19,7/25/20,89,9,9,10,9,9,9,f,1,0.76
36972948,Renovated Capitol Hill Apartment Private Entrance,33667703,5/18/15,"Washington, District of Columbia, United States",within an hour,100%,t,Barney Circle,1,1,t,t,"Washington, District of Columbia, United States",38.8813,-76.98098,Entire apartment,Entire home/apt,4,,1 bath,,1,$72.00 ,2,30,2,5,1125,1125,2.1,1125,,241,19,17,1,8/17/19,8/17/20,96,10,10,10,10,10,9,t,1,1.5
36981770,3 Level Northeast Eco-Home with Private Parking(2),276396404,7/15/19,"Washington, District of Columbia, United States",N/A,N/A,f,Carver Langston,1,1,t,t,"Washington, District of Columbia, United States",38.89935,-76.9769,Entire townhouse,Entire home/apt,8,,2 baths,3,5,$171.00 ,90,450,90,90,450,450,90,450,,31,5,3,0,8/18/19,1/5/20,92,10,9,10,10,10,10,f,1,0.4
37002662,Private English Basement Close to the Capitol,4484345,12/25/12,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,0,0,t,t,"Washington, District of Columbia, United States",38.91458,-77.01009,Entire guest suite,Entire home/apt,4,,1 bath,1,3,$77.00 ,1,1125,1,1,1125,1125,1,1125,,0,18,15,0,8/11/19,1/26/20,91,10,9,10,10,9,9,t,1,1.4
37016029,CHARMING BRIGHT HIP CONDO in SHAW.,69794020,5/1/16,United States,within an hour,100%,t,Pleasant Plains,0,0,t,t,"Washington, District of Columbia, United States",38.9265,-77.02322,Entire condominium,Entire home/apt,4,,1 bath,1,3,$90.00 ,2,45,2,2,1125,1125,2,1125,,88,38,33,1,7/27/19,8/12/20,96,10,9,10,10,9,9,t,1,2.84
37018045,Gorgeous cozy room right next to the metro,315148,12/10/10,"Washington, District of Columbia, United States",within an hour,96%,f,Bloomingdale,47,47,t,f,,38.93844,-77.02401,Private room in apartment,Private room,1,,2 shared baths,1,1,$38.00 ,3,365,3,3,365,365,3,365,,365,2,1,0,8/18/19,1/10/20,80,7,5,10,10,8,6,f,27,0.16
37018830,"NEW! Adams Morgan Luxe 2BR+ Deck, parking avail.",75240920,6/1/16,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,2,2,t,f,"Washington, District of Columbia, United States",38.9228,-77.0462,Entire apartment,Entire home/apt,6,,1 bath,2,2,$150.00 ,3,1125,3,3,1125,1125,3,1125,,74,35,30,0,8/11/19,7/25/20,99,10,10,10,10,10,10,f,3,2.72
37042335,Cozy Private Bedroom in Lively Northeast DC,256078779,4/15/19,US,N/A,N/A,f,Deanwood,1,1,t,t,"Washington, District of Columbia, United States",38.90765,-76.93018,Private room in apartment,Private room,2,,1 private bath,1,1,$60.00 ,2,1125,2,2,1125,1125,2,1125,,0,1,0,0,8/11/19,8/11/19,80,10,10,10,10,10,10,f,1,0.08
37050513,"Vibrant + Artsy - mins to NavyYard, CapHill, Dtown",2960725,7/16/12,"Washington, District of Columbia, United States",within a few hours,100%,t,Fairlawn,2,2,t,t,"Washington, District of Columbia, United States",38.86705,-76.98555,Entire guesthouse,Entire home/apt,4,,1 bath,1,2,$65.00 ,14,365,14,14,365,365,14,365,,154,37,33,1,8/4/19,8/9/20,98,10,10,10,10,9,10,f,1,2.82
